Timestamp,Trade Price,Trade Volume,Best Bid,Bid Size,Best Ask,Ask Size,Upper Limit,Lower Limit,Turnover,Calc VWAP,Flow
2016-06-28T14:57:28.413,47.85,2,47.85,4,47.86,45,56.33,36.33,95.70,47.85,-23804.52
2016-06-28T14:57:27.973,,,47.85,4,47.86,45,56.33,36.33,,,
2016-06-28T14:57:27.683,,,47.85,3,47.86,45,56.33,36.33,,,
2016-06-28T14:57:27.683,,,47.85,3,47.86,46,56.33,36.33,,,
2016-06-28T14:57:27.683,,,47.85,3,47.86,45,56.33,36.33,,,
2016-06-28T14:57:27.683,,,47.85,3,47.86,46,56.33,36.33,,,
2016-06-28T14:57:27.683,,,47.85,2,47.86,46,56.33,36.33,,,
2016-06-28T14:57:27.683,,,47.85,2,47.85,2,56.33,36.33,,,
2016-06-28T14:57:27.683,47.85,2,47.84,32,47.85,2,56.33,36.33,95.70,47.85,-23708.82
2016-06-28T14:57:27.653,,,47.84,32,47.85,2,56.33,36.33,,,
2016-06-28T14:57:27.653,,,47.84,32,47.85,3,56.33,36.33,,,
2016-06-28T14:57:27.612,,,47.84,32,47.85,6,56.33,36.33,,,
2016-06-28T14:57:27.612,,,47.84,33,47.85,6,56.33,36.33,,,
2016-06-28T14:57:27.603,,,47.84,34,47.85,6,56.33,36.33,,,
2016-06-28T14:57:27.603,,,47.84,34,47.85,5,56.33,36.33,,,
2016-06-28T14:57:27.603,,,47.84,35,47.85,5,56.33,36.33,,,
2016-06-28T14:57:27.603,,,47.84,35,47.85,4,56.33,36.33,,,
2016-06-28T14:57:27.603,,,47.84,35,47.85,3,56.33,36.33,,,
2016-06-28T14:57:27.603,,,47.84,35,47.86,44,56.33,36.33,,,
2016-06-28T14:57:27.603,,,47.84,39,47.86,44,56.33,36.33,,,
2016-06-28T14:57:27.603,,,47.84,39,47.86,45,56.33,36.33,,,
2016-06-28T14:57:27.603,,,47.84,40,47.86,45,56.33,36.33,,,
2016-06-28T14:57:27.603,47.85,2,47.85,2,47.86,45,56.33,36.33,95.70,47.85,-23613.12
2016-06-28T14:57:27.153,,,47.85,2,47.86,45,56.33,36.33,,,
2016-06-28T14:57:25.933,,,47.85,1,47.86,45,56.33,36.33,,,
2016-06-28T14:57:25.933,,,47.85,1,47.86,44,56.33,36.33,,,
2016-06-28T14:57:25.753,,,47.84,37,47.86,44,56.33,36.33,,,
2016-06-28T14:57:25.753,,,47.84,41,47.86,44,56.33,36.33,,,
2016-06-28T14:57:25.753,,,47.84,40,47.86,44,56.33,36.33,,,
2016-06-28T14:57:25.733,,,47.84,40,47.86,45,56.33,36.33,,,
2016-06-28T14:57:25.733,,,47.85,1,47.86,45,56.33,36.33,,,
2016-06-28T14:57:25.733,,,47.85,2,47.86,45,56.33,36.33,,,
2016-06-28T14:57:25.133,,,47.85,3,47.86,45,56.33,36.33,,,
2016-06-28T14:57:24.253,,,47.85,3,47.86,46,56.33,36.33,,,
2016-06-28T14:57:24.253,,,47.85,2,47.86,46,56.33,36.33,,,
2016-06-28T14:57:24.253,,,47.85,2,47.86,45,56.33,36.33,,,
2016-06-28T14:57:24.253,,,47.85,1,47.86,45,56.33,36.33,,,
2016-06-28T14:57:23.303,,,47.84,36,47.86,45,56.33,36.33,,,
2016-06-28T14:57:23.303,47.86,1,47.84,36,47.86,46,56.33,36.33,47.86,47.85,-23517.42
2016-06-28T14:57:22.843,,,47.84,36,47.86,46,56.33,36.33,,,
2016-06-28T14:57:21.762,,,47.84,36,47.86,45,56.33,36.33,,,
2016-06-28T14:57:21.733,,,47.84,36,47.86,46,56.33,36.33,,,
2016-06-28T14:57:21.733,,,47.84,37,47.86,46,56.33,36.33,,,
2016-06-28T14:57:21.733,,,47.84,41,47.86,46,56.33,36.33,,,
2016-06-28T14:57:21.723,,,47.84,40,47.86,46,56.33,36.33,,,
2016-06-28T14:57:21.723,,,47.84,40,47.86,47,56.33,36.33,,,
2016-06-28T14:57:21.723,47.85,1,47.85,1,47.86,47,56.33,36.33,47.85,47.85,-23565.28
2016-06-28T14:57:21.723,,,47.85,1,47.86,47,56.33,36.33,,,
2016-06-28T14:57:21.723,47.85,1,47.85,2,47.86,47,56.33,36.33,47.85,47.85,-23517.43
2016-06-28T14:57:21.353,,,47.85,2,47.86,47,56.33,36.33,,,
2016-06-28T14:57:20.999,,,47.85,3,47.86,47,56.33,36.33,,,
2016-06-28T14:57:20.999,,,47.85,2,47.86,47,56.33,36.33,,,
2016-06-28T14:57:20.999,,,47.85,2,47.86,46,56.33,36.33,,,
2016-06-28T14:57:20.999,,,47.85,1,47.86,46,56.33,36.33,,,
2016-06-28T14:57:20.933,,,47.84,36,47.86,46,56.33,36.33,,,
2016-06-28T14:57:20.933,,,47.84,36,47.86,47,56.33,36.33,,,
2016-06-28T14:57:20.933,,,47.84,37,47.86,47,56.33,36.33,,,
2016-06-28T14:57:20.933,47.85,3,47.84,37,47.85,3,56.33,36.33,143.55,47.85,-23469.58
2016-06-28T14:57:20.873,,,47.84,37,47.85,3,56.33,36.33,,,
2016-06-28T14:57:20.873,,,47.84,36,47.85,3,56.33,36.33,,,
2016-06-28T14:57:20.873,,,47.84,36,47.85,2,56.33,36.33,,,
2016-06-28T14:57:20.873,,,47.84,36,47.85,1,56.33,36.33,,,
2016-06-28T14:57:20.493,,,47.84,36,47.86,46,56.33,36.33,,,
2016-06-28T14:57:18.973,,,47.84,37,47.86,46,56.33,36.33,,,
2016-06-28T14:57:18.973,,,47.84,41,47.86,46,56.33,36.33,,,
2016-06-28T14:57:18.973,,,47.84,41,47.86,47,56.33,36.33,,,
2016-06-28T14:57:17.973,,,47.85,3,47.86,47,56.33,36.33,,,
2016-06-28T14:57:17.973,,,47.85,3,47.86,49,56.33,36.33,,,
2016-06-28T14:57:17.973,,,47.85,3,47.86,48,56.33,36.33,,,
2016-06-28T14:57:17.833,,,47.84,35,47.86,48,56.33,36.33,,,
2016-06-28T14:57:17.833,,,47.84,36,47.86,48,56.33,36.33,,,
2016-06-28T14:57:17.833,,,47.84,35,47.86,48,56.33,36.33,,,
2016-06-28T14:57:17.833,,,47.84,35,47.86,47,56.33,36.33,,,
2016-06-28T14:57:17.833,,,47.84,35,47.85,1,56.33,36.33,,,
2016-06-28T14:57:17.833,,,47.84,36,47.85,1,56.33,36.33,,,
2016-06-28T14:57:17.833,,,47.84,33,47.85,1,56.33,36.33,,,
2016-06-28T14:57:17.833,,,47.84,33,47.86,47,56.33,36.33,,,
2016-06-28T14:57:17.833,,,47.84,32,47.86,47,56.33,36.33,,,
2016-06-28T14:57:17.833,,,47.84,33,47.86,47,56.33,36.33,,,
2016-06-28T14:57:17.833,,,47.84,33,47.86,51,56.33,36.33,,,
2016-06-28T14:57:17.823,,,47.84,33,47.86,52,56.33,36.33,,,
2016-06-28T14:57:17.823,,,47.84,32,47.86,52,56.33,36.33,,,
2016-06-28T14:57:17.823,47.85,1,47.84,32,47.85,1,56.33,36.33,47.85,47.85,-23326.03
2016-06-28T14:57:17.823,,,47.84,32,47.85,1,56.33,36.33,,,
2016-06-28T14:57:17.823,,,47.84,33,47.85,1,56.33,36.33,,,
2016-06-28T14:57:17.823,,,47.84,37,47.85,1,56.33,36.33,,,
2016-06-28T14:57:17.823,47.85,1,47.84,37,47.85,2,56.33,36.33,47.85,47.85,-23278.18
2016-06-28T14:57:17.823,,,47.84,37,47.85,2,56.33,36.33,,,
2016-06-28T14:57:17.823,47.85,1,47.84,37,47.85,3,56.33,36.33,47.85,47.85,-23230.33
2016-06-28T14:57:17.823,,,47.84,37,47.85,3,56.33,36.33,,,
2016-06-28T14:57:17.823,47.85,1,47.84,37,47.85,4,56.33,36.33,47.85,47.85,-23182.48
2016-06-28T14:57:17.823,,,47.84,37,47.85,4,56.33,36.33,,,
2016-06-28T14:57:17.823,47.85,1,47.84,37,47.85,5,56.33,36.33,47.85,47.85,-23134.63
2016-06-28T14:57:17.823,,,47.84,37,47.85,5,56.33,36.33,,,
2016-06-28T14:57:17.823,,,47.84,37,47.85,4,56.33,36.33,,,
2016-06-28T14:57:17.823,,,47.84,37,47.85,3,56.33,36.33,,,
2016-06-28T14:57:17.812,,,47.84,38,47.85,3,56.33,36.33,,,
2016-06-28T14:57:17.812,47.85,2,47.84,38,47.85,5,56.33,36.33,95.70,47.85,-23086.78
2016-06-28T14:57:17.812,,,47.84,38,47.85,5,56.33,36.33,,,
2016-06-28T14:57:17.812,,,47.84,39,47.85,5,56.33,36.33,,,
2016-06-28T14:57:17.812,,,47.84,39,47.85,1,56.33,36.33,,,
2016-06-28T14:57:17.812,,,47.84,40,47.85,1,56.33,36.33,,,
2016-06-28T14:57:17.812,,,47.84,40,47.86,26,56.33,36.33,,,
2016-06-28T14:57:17.812,,,47.84,40,47.86,25,56.33,36.33,,,
2016-06-28T14:57:17.812,,,47.84,40,47.86,24,56.33,36.33,,,
2016-06-28T14:57:17.812,,,47.84,40,47.86,20,56.33,36.33,,,
2016-06-28T14:57:17.812,47.85,20,47.85,20,47.86,20,56.33,36.33,957.00,47.85,-22991.08
2016-06-28T14:57:16.999,,,47.85,20,47.86,20,56.33,36.33,,,
2016-06-28T14:57:16.999,,,47.85,23,47.86,20,56.33,36.33,,,
2016-06-28T14:57:16.953,,,47.85,20,47.86,20,56.33,36.33,,,
2016-06-28T14:57:16.953,,,47.85,23,47.86,20,56.33,36.33,,,
2016-06-28T14:57:16.943,,,47.85,20,47.86,20,56.33,36.33,,,
2016-06-28T14:57:16.943,,,47.85,23,47.86,20,56.33,36.33,,,
2016-06-28T14:57:16.913,,,47.85,20,47.86,20,56.33,36.33,,,
2016-06-28T14:57:16.893,,,47.85,23,47.86,20,56.33,36.33,,,
2016-06-28T14:57:16.793,,,47.85,20,47.86,20,56.33,36.33,,,
2016-06-28T14:57:16.763,,,47.85,20,47.86,19,56.33,36.33,,,
2016-06-28T14:57:16.693,,,47.85,20,47.86,20,56.33,36.33,,,
2016-06-28T14:57:15.973,,,47.85,19,47.86,20,56.33,36.33,,,
2016-06-28T14:57:15.612,,,47.85,18,47.86,20,56.33,36.33,,,
2016-06-28T14:57:15.593,47.86,3,47.85,18,47.86,23,56.33,36.33,143.58,47.85,-22034.08
2016-06-28T14:57:15.593,,,47.85,18,47.86,23,56.33,36.33,,,
2016-06-28T14:57:15.593,,,47.85,17,47.86,23,56.33,36.33,,,
2016-06-28T14:57:15.593,,,47.85,13,47.86,23,56.33,36.33,,,
2016-06-28T14:57:15.593,47.86,2,47.85,13,47.86,25,56.33,36.33,95.72,47.85,-22177.66
2016-06-28T14:57:15.303,,,47.85,13,47.86,25,56.33,36.33,,,
2016-06-28T14:57:15.303,47.85,1,47.85,14,47.86,25,56.33,36.33,47.85,47.85,-22273.38
2016-06-28T14:57:15.262,,,47.85,14,47.86,25,56.33,36.33,,,
2016-06-28T14:57:15.262,,,47.85,14,47.86,26,56.33,36.33,,,
2016-06-28T14:57:15.262,,,47.85,12,47.86,26,56.33,36.33,,,
2016-06-28T14:57:15.262,,,47.85,9,47.86,26,56.33,36.33,,,
2016-06-28T14:57:15.262,,,47.85,9,47.86,28,56.33,36.33,,,
2016-06-28T14:57:15.262,,,47.85,9,47.86,29,56.33,36.33,,,
2016-06-28T14:57:15.243,,,47.85,8,47.86,29,56.33,36.33,,,
2016-06-28T14:57:14.213,,,47.85,4,47.86,29,56.33,36.33,,,
2016-06-28T14:57:13.999,,,47.85,4,47.86,28,56.33,36.33,,,
2016-06-28T14:57:12.183,,,47.85,4,47.86,29,56.33,36.33,,,
2016-06-28T14:57:12.183,,,47.85,4,47.86,30,56.33,36.33,,,
2016-06-28T14:57:12.183,,,47.85,4,47.86,31,56.33,36.33,,,
2016-06-28T14:57:12.183,,,47.85,4,47.86,32,56.33,36.33,,,
2016-06-28T14:57:12.183,,,47.85,4,47.86,33,56.33,36.33,,,
2016-06-28T14:57:12.173,,,47.85,4,47.86,34,56.33,36.33,,,
2016-06-28T14:57:12.173,,,47.85,4,47.86,35,56.33,36.33,,,
2016-06-28T14:57:12.173,,,47.85,4,47.86,36,56.33,36.33,,,
2016-06-28T14:57:12.173,,,47.85,3,47.86,36,56.33,36.33,,,
2016-06-28T14:57:10.703,,,47.85,3,47.86,37,56.33,36.33,,,
2016-06-28T14:57:10.703,,,47.85,2,47.86,37,56.33,36.33,,,
2016-06-28T14:57:10.583,,,47.85,3,47.86,37,56.33,36.33,,,
2016-06-28T14:57:07.993,,,47.85,7,47.86,37,56.33,36.33,,,
2016-06-28T14:57:07.973,47.86,2,47.85,7,47.86,39,56.33,36.33,95.72,47.85,-22225.53
2016-06-28T14:57:07.803,,,47.85,7,47.86,39,56.33,36.33,,,
2016-06-28T14:57:07.793,,,47.85,6,47.86,39,56.33,36.33,,,
2016-06-28T14:57:07.793,,,47.85,5,47.86,39,56.33,36.33,,,
2016-06-28T14:57:07.793,,,47.85,1,47.86,39,56.33,36.33,,,
2016-06-28T14:57:07.783,47.86,2,47.85,1,47.86,41,56.33,36.33,95.72,47.85,-22321.25
2016-06-28T14:57:06.691,,,47.85,1,47.86,41,56.33,36.33,,,
2016-06-28T14:57:05.483,,,47.85,1,47.86,40,56.33,36.33,,,
2016-06-28T14:57:05.143,,,47.85,3,47.86,40,56.33,36.33,,,
2016-06-28T14:57:04.999,,,47.85,4,47.86,40,56.33,36.33,,,
2016-06-28T14:57:04.999,,,47.85,4,47.86,39,56.33,36.33,,,
2016-06-28T14:57:04.999,,,47.85,4,47.86,40,56.33,36.33,,,
2016-06-28T14:57:04.999,,,47.85,4,47.86,41,56.33,36.33,,,
2016-06-28T14:57:04.999,,,47.85,5,47.86,41,56.33,36.33,,,
2016-06-28T14:57:04.993,,,47.85,4,47.86,41,56.33,36.33,,,
2016-06-28T14:57:04.983,,,47.85,4,47.86,42,56.33,36.33,,,
2016-06-28T14:57:04.983,,,47.85,3,47.86,42,56.33,36.33,,,
2016-06-28T14:57:04.983,,,47.85,3,47.86,43,56.33,36.33,,,
2016-06-28T14:57:04.973,,,47.85,3,47.86,44,56.33,36.33,,,
2016-06-28T14:57:04.973,,,47.85,3,47.86,45,56.33,36.33,,,
2016-06-28T14:57:04.973,,,47.85,3,47.86,46,56.33,36.33,,,
2016-06-28T14:57:04.966,,,47.85,3,47.86,45,56.33,36.33,,,
2016-06-28T14:57:04.966,,,47.85,3,47.86,46,56.33,36.33,,,
2016-06-28T14:57:04.966,,,47.85,2,47.86,46,56.33,36.33,,,
2016-06-28T14:57:04.966,,,47.85,2,47.86,49,56.33,36.33,,,
2016-06-28T14:57:04.966,,,47.85,2,47.86,50,56.33,36.33,,,
2016-06-28T14:57:04.966,,,47.84,24,47.86,50,56.33,36.33,,,
2016-06-28T14:57:04.966,,,47.84,24,47.86,51,56.33,36.33,,,
2016-06-28T14:57:04.966,,,47.84,24,47.86,52,56.33,36.33,,,
2016-06-28T14:57:04.956,,,47.84,24,47.86,49,56.33,36.33,,,
2016-06-28T14:57:04.956,47.85,10,47.84,24,47.85,10,56.33,36.33,478.50,47.85,-22416.97
2016-06-28T14:57:04.956,,,47.84,24,47.85,10,56.33,36.33,,,
2016-06-28T14:57:04.956,,,47.84,22,47.85,10,56.33,36.33,,,
2016-06-28T14:57:04.956,,,47.84,22,47.85,14,56.33,36.33,,,
2016-06-28T14:57:04.956,,,47.84,19,47.85,14,56.33,36.33,,,
2016-06-28T14:57:04.956,,,47.84,18,47.85,14,56.33,36.33,,,
2016-06-28T14:57:04.956,,,47.84,17,47.85,14,56.33,36.33,,,
2016-06-28T14:57:04.956,47.85,1,47.84,17,47.85,15,56.33,36.33,47.85,47.85,-22895.47
2016-06-28T14:57:04.956,,,47.84,17,47.85,15,56.33,36.33,,,
2016-06-28T14:57:04.956,,,47.84,17,47.85,16,56.33,36.33,,,
2016-06-28T14:57:04.956,,,47.84,17,47.85,20,56.33,36.33,,,
2016-06-28T14:57:04.956,,,47.84,17,47.85,22,56.33,36.33,,,
2016-06-28T14:57:04.956,,,47.84,17,47.85,23,56.33,36.33,,,
2016-06-28T14:57:04.956,,,47.84,17,47.85,24,56.33,36.33,,,
2016-06-28T14:57:04.956,,,47.84,16,47.85,24,56.33,36.33,,,
2016-06-28T14:57:04.956,,,47.84,16,47.85,25,56.33,36.33,,,
2016-06-28T14:57:04.956,,,47.84,12,47.85,25,56.33,36.33,,,
2016-06-28T14:57:04.956,,,47.84,12,47.85,28,56.33,36.33,,,
2016-06-28T14:57:04.948,,,47.84,12,47.85,29,56.33,36.33,,,
2016-06-28T14:57:04.948,,,47.84,12,47.85,30,56.33,36.33,,,
2016-06-28T14:57:04.713,,,47.84,11,47.85,30,56.33,36.33,,,
2016-06-28T14:57:04.703,,,47.84,11,47.85,29,56.33,36.33,,,
2016-06-28T14:57:03.823,,,47.84,11,47.85,28,56.33,36.33,,,
2016-06-28T14:57:03.821,,,47.84,11,47.85,29,56.33,36.33,,,
2016-06-28T14:57:02.933,,,47.84,11,47.85,30,56.33,36.33,,,
2016-06-28T14:57:02.843,,,47.84,11,47.85,31,56.33,36.33,,,
2016-06-28T14:57:02.843,,,47.84,11,47.85,32,56.33,36.33,,,
2016-06-28T14:57:02.803,,,47.84,7,47.85,32,56.33,36.33,,,
2016-06-28T14:57:02.803,,,47.84,6,47.85,32,56.33,36.33,,,
2016-06-28T14:57:02.793,,,47.84,5,47.85,32,56.33,36.33,,,
2016-06-28T14:57:02.793,,,47.84,4,47.85,32,56.33,36.33,,,
2016-06-28T14:57:02.503,,,47.84,4,47.85,33,56.33,36.33,,,
2016-06-28T14:57:02.483,,,47.84,4,47.85,32,56.33,36.33,,,
2016-06-28T14:57:02.483,,,47.84,5,47.85,32,56.33,36.33,,,
2016-06-28T14:57:02.473,,,47.84,6,47.85,32,56.33,36.33,,,
2016-06-28T14:57:02.473,,,47.84,7,47.85,32,56.33,36.33,,,
2016-06-28T14:57:00.913,,,47.84,11,47.85,32,56.33,36.33,,,
2016-06-28T14:57:00.904,,,47.84,11,47.85,33,56.33,36.33,,,
2016-06-28T14:57:00.904,,,47.84,10,47.85,33,56.33,36.33,,,
2016-06-28T14:57:00.904,,,47.84,9,47.85,33,56.33,36.33,,,
2016-06-28T14:57:00.904,,,47.84,8,47.85,33,56.33,36.33,,,
2016-06-28T14:57:00.904,,,47.84,4,47.85,33,56.33,36.33,,,
2016-06-28T14:57:00.904,47.85,1,47.84,4,47.85,34,56.33,36.33,47.85,47.85,-22943.32
2016-06-28T14:57:00.554,,,47.84,4,47.85,34,56.33,36.33,,,
2016-06-28T14:57:00.554,,,47.84,4,47.85,33,56.33,36.33,,,
2016-06-28T14:57:00.554,,,47.84,4,47.85,32,56.33,36.33,,,
2016-06-28T14:57:00.554,,,47.84,5,47.85,32,56.33,36.33,,,
2016-06-28T14:57:00.444,,,47.84,9,47.85,32,56.33,36.33,,,
2016-06-28T14:57:00.444,47.84,1,47.84,10,47.85,32,56.33,36.33,47.84,47.85,-22991.17
2016-06-28T14:57:00.344,,,47.84,10,47.85,32,56.33,36.33,,,
2016-06-28T14:57:00.344,,,47.84,10,47.85,31,56.33,36.33,,,
2016-06-28T14:57:00.344,,,47.84,11,47.85,31,56.33,36.33,,,
2016-06-28T14:57:00.344,,,47.84,11,47.85,30,56.33,36.33,,,
2016-06-28T14:57:00.344,,,47.84,11,47.85,31,56.33,36.33,,,
2016-06-28T14:57:00.344,,,47.84,11,47.85,30,56.33,36.33,,,
2016-06-28T14:57:00.344,,,47.84,12,47.85,30,56.33,36.33,,,
2016-06-28T14:57:00.344,,,47.84,12,47.85,31,56.33,36.33,,,
2016-06-28T14:57:00.344,,,47.84,14,47.85,31,56.33,36.33,,,
2016-06-28T14:57:00.344,,,47.84,17,47.85,31,56.33,36.33,,,
2016-06-28T14:57:00.344,,,47.84,17,47.85,30,56.33,36.33,,,
2016-06-28T14:57:00.344,,,47.84,17,47.85,29,56.33,36.33,,,
2016-06-28T14:57:00.344,,,47.84,17,47.85,30,56.33,36.33,,,
2016-06-28T14:57:00.344,,,47.84,18,47.85,30,56.33,36.33,,,
2016-06-28T14:57:00.344,,,47.84,18,47.85,29,56.33,36.33,,,
2016-06-28T14:57:00.334,,,47.84,18,47.85,28,56.33,36.33,,,
2016-06-28T14:57:00.334,,,47.84,18,47.85,27,56.33,36.33,,,
2016-06-28T14:57:00.334,,,47.84,18,47.85,24,56.33,36.33,,,
2016-06-28T14:57:00.334,,,47.84,19,47.85,24,56.33,36.33,,,
2016-06-28T14:57:00.334,,,47.84,21,47.85,24,56.33,36.33,,,
2016-06-28T14:57:00.334,,,47.84,21,47.85,23,56.33,36.33,,,
2016-06-28T14:57:00.334,,,47.84,22,47.85,23,56.33,36.33,,,
2016-06-28T14:57:00.334,,,47.84,22,47.85,27,56.33,36.33,,,
2016-06-28T14:57:00.334,,,47.84,23,47.85,27,56.33,36.33,,,
2016-06-28T14:57:00.334,,,47.84,23,47.85,26,56.33,36.33,,,
2016-06-28T14:57:00.334,,,47.84,23,47.85,25,56.33,36.33,,,
2016-06-28T14:57:00.334,,,47.84,23,47.85,21,56.33,36.33,,,
2016-06-28T14:57:00.334,,,47.84,23,47.85,18,56.33,36.33,,,
2016-06-28T14:57:00.334,,,47.84,23,47.85,14,56.33,36.33,,,
2016-06-28T14:57:00.334,,,47.84,26,47.85,14,56.33,36.33,,,
2016-06-28T14:57:00.334,,,47.84,27,47.85,14,56.33,36.33,,,
2016-06-28T14:57:00.334,47.84,3,47.84,28,47.85,14,56.33,36.33,143.52,47.85,-22943.33
2016-06-28T14:57:00.114,,,47.84,28,47.85,14,56.33,36.33,,,
2016-06-28T14:57:00.114,,,47.84,27,47.85,14,56.33,36.33,,,
2016-06-28T14:57:00.114,,,47.84,27,47.85,15,56.33,36.33,,,
2016-06-28T14:57:00.104,,,47.84,26,47.85,15,56.33,36.33,,,
2016-06-28T14:57:00.104,,,47.84,26,47.85,14,56.33,36.33,,,
2016-06-28T14:57:00.104,,,47.84,27,47.85,14,56.33,36.33,,,
2016-06-28T14:57:00.104,,,47.84,28,47.85,14,56.33,36.33,,,
2016-06-28T14:57:00.104,,,47.84,27,47.85,14,56.33,36.33,,,
2016-06-28T14:57:00.104,,,47.84,26,47.85,14,56.33,36.33,,,
2016-06-28T14:57:00.104,,,47.84,26,47.85,10,56.33,36.33,,,
2016-06-28T14:57:00.104,,,47.84,27,47.85,10,56.33,36.33,,,
2016-06-28T14:57:00.104,,,47.84,27,47.85,11,56.33,36.33,,,
2016-06-28T14:57:00.104,,,47.84,26,47.85,11,56.33,36.33,,,
2016-06-28T14:57:00.104,,,47.84,27,47.85,11,56.33,36.33,,,
2016-06-28T14:57:00.104,,,47.84,26,47.85,11,56.33,36.33,,,
2016-06-28T14:57:00.094,,,47.84,26,47.85,10,56.33,36.33,,,
2016-06-28T14:57:00.094,,,47.84,27,47.85,10,56.33,36.33,,,
2016-06-28T14:57:00.094,,,47.84,28,47.85,10,56.33,36.33,,,
2016-06-28T14:57:00.094,,,47.84,29,47.85,10,56.33,36.33,,,
2016-06-28T14:57:00.094,,,47.84,28,47.85,10,56.33,36.33,,,
2016-06-28T14:57:00.094,,,47.84,27,47.85,10,56.33,36.33,,,
2016-06-28T14:57:00.082,,,47.84,27,47.85,15,56.33,36.33,,,
2016-06-28T14:57:00.082,,,47.84,27,47.85,13,56.33,36.33,,,
2016-06-28T14:57:00.082,,,47.84,28,47.85,13,56.33,36.33,,,
2016-06-28T14:57:00.082,47.85,1,47.84,28,47.85,14,56.33,36.33,47.85,47.85,-22799.81
2016-06-28T14:57:00.082,,,47.84,28,47.85,14,56.33,36.33,,,
2016-06-28T14:57:00.082,,,47.84,28,47.85,13,56.33,36.33,,,
2016-06-28T14:57:00.082,,,47.84,28,47.85,12,56.33,36.33,,,
2016-06-28T14:57:00.082,,,47.84,28,47.85,10,56.33,36.33,,,
2016-06-28T14:57:00.082,,,47.84,29,47.85,10,56.33,36.33,,,
2016-06-28T14:57:00.082,,,47.84,29,47.85,7,56.33,36.33,,,
2016-06-28T14:57:00.082,,,47.84,29,47.85,6,56.33,36.33,,,
2016-06-28T14:57:00.082,,,47.84,33,47.85,6,56.33,36.33,,,
2016-06-28T14:57:00.082,,,47.84,34,47.85,6,56.33,36.33,,,
2016-06-28T14:57:00.082,,,47.84,35,47.85,6,56.33,36.33,,,
2016-06-28T14:57:00.082,,,47.84,36,47.85,6,56.33,36.33,,,
2016-06-28T14:57:00.082,,,47.84,37,47.85,6,56.33,36.33,,,
2016-06-28T14:57:00.082,,,47.84,37,47.85,1,56.33,36.33,,,
2016-06-28T14:57:00.082,,,47.84,37,47.86,35,56.33,36.33,,,
2016-06-28T14:57:00.082,,,47.84,37,47.86,34,56.33,36.33,,,
2016-06-28T14:57:00.082,47.85,15,47.85,6,47.86,34,56.33,36.33,717.75,47.85,-22751.96
2016-06-28T14:57:00.082,,,47.85,6,47.86,34,56.33,36.33,,,
2016-06-28T14:57:00.082,,,47.85,6,47.86,33,56.33,36.33,,,
2016-06-28T14:56:59.904,,,47.85,7,47.86,33,56.33,36.33,,,
2016-06-28T14:56:59.704,,,47.85,7,47.86,32,56.33,36.33,,,
2016-06-28T14:56:59.484,,,47.85,7,47.86,31,56.33,36.33,,,
2016-06-28T14:56:59.484,,,47.85,8,47.86,31,56.33,36.33,,,
2016-06-28T14:56:59.484,,,47.85,9,47.86,31,56.33,36.33,,,
2016-06-28T14:56:59.484,,,47.85,9,47.86,32,56.33,36.33,,,
2016-06-28T14:56:59.484,,,47.85,9,47.86,31,56.33,36.33,,,
2016-06-28T14:56:59.484,,,47.85,13,47.86,31,56.33,36.33,,,
2016-06-28T14:56:59.484,,,47.85,13,47.86,30,56.33,36.33,,,
2016-06-28T14:56:59.484,,,47.85,13,47.86,31,56.33,36.33,,,
2016-06-28T14:56:59.484,,,47.85,13,47.86,30,56.33,36.33,,,
2016-06-28T14:56:59.224,,,47.85,13,47.86,29,56.33,36.33,,,
2016-06-28T14:56:58.923,,,47.85,13,47.86,28,56.33,36.33,,,
2016-06-28T14:56:58.923,,,47.85,13,47.86,29,56.33,36.33,,,
2016-06-28T14:56:58.923,,,47.85,13,47.86,30,56.33,36.33,,,
2016-06-28T14:56:58.923,,,47.85,13,47.86,31,56.33,36.33,,,
2016-06-28T14:56:58.912,,,47.85,13,47.86,32,56.33,36.33,,,
2016-06-28T14:56:58.912,,,47.85,12,47.86,32,56.33,36.33,,,
2016-06-28T14:56:58.912,,,47.85,11,47.86,32,56.33,36.33,,,
2016-06-28T14:56:58.912,,,47.85,10,47.86,32,56.33,36.33,,,
2016-06-28T14:56:58.912,,,47.85,10,47.86,33,56.33,36.33,,,
2016-06-28T14:56:58.912,,,47.85,9,47.86,33,56.33,36.33,,,
2016-06-28T14:56:58.912,,,47.85,8,47.86,33,56.33,36.33,,,
2016-06-28T14:56:58.912,,,47.85,4,47.86,33,56.33,36.33,,,
2016-06-28T14:56:58.912,,,47.85,3,47.86,33,56.33,36.33,,,
2016-06-28T14:56:58.912,47.86,9,47.85,3,47.86,42,56.33,36.33,430.74,47.85,-22034.21
2016-06-28T14:56:58.363,,,47.85,3,47.86,42,56.33,36.33,,,
2016-06-28T14:56:57.833,,,47.85,4,47.86,42,56.33,36.33,,,
2016-06-28T14:56:57.732,,,47.85,4,47.86,41,56.33,36.33,,,
2016-06-28T14:56:57.493,,,47.85,3,47.86,41,56.33,36.33,,,
2016-06-28T14:56:57.303,,,47.85,3,47.86,42,56.33,36.33,,,
2016-06-28T14:56:57.293,,,47.85,3,47.86,41,56.33,36.33,,,
2016-06-28T14:56:57.283,,,47.85,4,47.86,41,56.33,36.33,,,
2016-06-28T14:56:57.283,,,47.85,8,47.86,41,56.33,36.33,,,
2016-06-28T14:56:57.283,,,47.85,7,47.86,41,56.33,36.33,,,
